"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000000201";"25333";"SEVERINA LIMA SOBRAL DA CRUZ";"SEVERINA CRUZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000000382";"27000";"LUCIANO SOBRAL DE LIMA TRIGUEIRO";"LUCIANO SOBRAL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"18"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"3";"7";"Deputado Estadual";"230000000342";"19777";"ROGERIO RIBEIRO NASCIMENTO";"ROGERIO RIBEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"230000000309";"90144";"IRANEIDE DA SILVA DE SOUSA";"NEIDE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"230000000446";"1399";"ADELINA PINTO DA SILVA";"ADELINA PINTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"2"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000000152";"28888";"MAYCON CANDIDO DA SILVA";"MAYCON CHICÃO DO GARIMPEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000139";"28321";"CARIN TARZIANO PEIXOTO CALDAS";"CARIN TARZIANO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"13"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000124";"23999";"LINA MOREIRA DAMASCENO";"TIA LINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"3";"7";"Deputado Estadual";"230000000092";"44185";"ELIOMAR PEREIRA DA COSTA";"LÉO DO SANTA TEREZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"6";"Deputado Federal";"230000000171";"2014";"ALEXANDER LADISLAU MENEZES";"ALEX LADISLAU";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"40"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000088";"44002";"SANDRINA GUILHERME DOS SANTOS";"SANDRINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"230000000177";"2777";"ALMIR MORAIS SA";"ALMIR MORAIS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000009";"MAIS RORAIMA";"PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS";"5";"SUPLENTE";"N";"86"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03077";"BONFIM";"3";"7";"Deputado Estadual";"230000000238";"20100";"RAQUEL FEITOSA GOMES DA COSTA";"RAQUEL GOMES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"230000000012";"RORAIMA SEMPRE UNIDA";"PR / PSC / PMN / PEN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"6";"Deputado Federal";"230000000266";"2255";"MARTA ALVES NASCIMENTO";"MARTA NASCIMENTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"230000000015";"RORAIMA SEMPRE";"PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000000112";"23245";"EDIMAR NEGREIROS MONTEIRO";"AMARANTES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000076";"44127";"MARIA DA CONCEIÇÃO SILVA";"MARIA DA CONCEIÇÃO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"44";"PRP";"Partido Republicano Progressista";"230000000007";"PARTIDO ISOLADO";"PRP";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"5";"Senador";"230000000006";"456";"JOSE DE ANCHIETA JUNIOR";"ANCHIETA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000002";"PARTIDO ISOLADO";"PSDB";"4";"NÃO ELEITO";"N";"1095"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"5";"Senador";"230000000006";"456";"JOSE DE ANCHIETA JUNIOR";"ANCHIETA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000002";"PARTIDO ISOLADO";"PSDB";"4";"NÃO ELEITO";"N";"612"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000038";"10190";"JADER CORREIA NUNES";"JADER";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"3";"7";"Deputado Estadual";"230000000508";"27369";"FRANCIMAR NUNES DE SOUZA";"NUNES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000146";"28678";"IRNO DOMINGOS ARALDI";"IRNO ARALDI";"#NULO#";"12";"APTO";"16";"DEFERIDO COM RECURSO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"48"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"7";"Deputado Estadual";"230000000320";"45456";"ROMMEL FERNANDES BRITO";"ROMMEL BRITO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"23"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000000212";"11009";"KEYLA PRISCILLA GOMES DE LIMA";"KEYLLA DE LIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"230000000312";"90222";"DAMOSIEL LACERDA DE ALENCAR";"SARGENTO DAMOSIEL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"5"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"230000000391";"54007";"RONEY GONÇALVES FROTA";"RONEY FROTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"6";"Deputado Federal";"230000000453";"1233";"AUGUSTO DANTAS LEITAO";"AUGUSTO LEITAO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"4"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000000111";"23777";"DÂNGELO DA SILVA KOTINSKI";"DÂNGELO KOTINSKI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000098";"31456";"ELIZEU ALVES JUNIOR";"ELIZEU JÚNIOR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"32"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"7";"Deputado Estadual";"230000000521";"54236";"JOÃO GOMES DE ARAUJO";"JOÃO DOIDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"4"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000403";"13456";"EVANGELISTA SOARES SIQUEIRA";"EVANGELISTA SIQUEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"2";"ELEITO POR QP";"N";"12"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000000031";"10777";"EDVALDO MOURA DE SOUSA";"EDVALDO DO SANTA TEREZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"5";"SUPLENTE";"N";"60"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"230000000365";"54888";"FRANCISCO ELIAS DANTAS MONTEIRO";"ELIAS MONTEIRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000427";"65900";"NILZA DA SILVA SOARES";"NILZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"7";"Deputado Estadual";"230000000306";"90321";"ANTONIA MARIA ALVES DE MORAIS";"ANTONIA MARIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000201";"25333";"SEVERINA LIMA SOBRAL DA CRUZ";"SEVERINA CRUZ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"230000000011";" SALVE RORAIMA II ";"PP / PTB / DEM";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"230000000507";"27890";"AUTIDONES ALVES DA SILVA";"PROFESSOR AUTIDONES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"7";"Deputado Estadual";"230000000541";"54999";"MARCIO LOPES LEAL";"MARCIO LEAL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"230000000134";"28882";"ALEXANDRE SEVERINO DE SOUZA";"SEVERINO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"230000000309";"90144";"IRANEIDE DA SILVA DE SOUSA";"NEIDE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"230000000016";"AVANÇA RORAIMA";"PMDB / SD / PSD / PSB / PSDB / PROS / PTN";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"230000000029";"10456";"JOÃO BATISTA BARROS RAMOS";"JOAO BATISTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"10";"PRB";"Partido Republicano Brasileiro";"230000000006";"PARTIDO ISOLADO";"PRB";"5";"SUPLENTE";"N";"2"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"6";"Deputado Federal";"230000000462";"1213";"EVANDRO DOS SANTOS FIGUEIRA";"EVANDRO FIGUEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"1"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"6";"Deputado Federal";"230000000440";"1300";"ELZILENE LIBORIO DE LIMA";"ELZILENE LIBORIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"13";"PT";"Partido dos Trabalhadores";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"6";"Deputado Federal";"230000000458";"4311";"OZELIO IZIDÓRIO MESSIAS";"OZELIO MACUXI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000000021";"RORAIMA LIVRE E FELIZ";"PT / PDT / PV / PTC / PC do B";"5";"SUPLENTE";"N";"7"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000000470";"43111";"ERNANY MARCOS DO NASCIMENTO";"MAKUNAIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"230000000022";"RORAIMA LIVRE";"PV / PDT / PTC";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000000104";"31111";"MARIA DE FÁTIMA DA SILVA DE ANDRADE";"IRMÃ FÁTIMA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"3";"7";"Deputado Estadual";"230000000107";"23303";"ANTONIO LIMA PELLIZZETTI";"PELLIZZETTI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"7";"Deputado Estadual";"230000000125";"23334";"MARIA JOSÉ RAMOS SODRÉ";"LILICA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000000008";"SOU MAIS RORAIMA";"PHS / PRTB / PPS";"5";"SUPLENTE";"N";"0"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"230000000410";"65007";"FARADILSON REIS DE MESQUITA";"FARAH";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000000020";"A FORÇA DO TRABALHADOR";"PT / PC do B";"5";"SUPLENTE";"N";"3"
"03/02/2020";"16:02:38";"2014";"2";"Eleição Ordinária";"1";"143";"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"230000000374";"70235";"JOEL PEREIRA DA SILVA";"JOEL PEREIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"230000000019";"TRABALHO E PROGRESSO";"PSL / PSDC / PPL / PT do B";"5";"SUPLENTE";"N";"2"
